날짜,시가,고가,저가,종가,거래량,등락률
2019-10-01,4525,4525,4150,4405,802,-1.2331838565022422
2019-10-02,4400,4400,4215,4215,434,-4.313280363223609
2019-10-04,4285,4285,4100,4255,920,0.9489916963226572
2019-10-07,4300,4300,4200,4245,217,-0.23501762632197415
2019-10-08,4285,4285,4120,4255,123,0.23557126030624262
2019-10-10,4120,4435,4120,4405,1668,3.525264394829612
2019-10-11,4465,4465,4285,4310,717,-2.1566401816118046
2019-10-14,4500,4500,4370,4370,26,1.3921113689095126
2019-10-15,4370,4370,4180,4260,382,-2.517162471395881
2019-10-16,4260,4340,4120,4205,2513,-1.2910798122065728
2019-10-17,4285,4420,4285,4420,58,5.112960760998811
2019-10-18,4290,4695,4290,4695,12667,6.221719457013575
2019-10-21,4680,4680,4450,4620,1689,-1.5974440894568689
2019-10-22,4510,4640,4430,4625,1264,0.10822510822510822
2019-10-23,4635,4635,4475,4590,2284,-0.7567567567567568
2019-10-24,4495,4635,4495,4560,330,-0.6535947712418301
2019-10-25,4630,5130,4585,4760,55091,4.385964912280701
2019-10-28,5900,6180,4770,4985,329594,4.726890756302521
2019-10-29,4710,5150,4600,4750,108671,-4.714142427281845
2019-10-30,4770,4770,4505,4585,28929,-3.4736842105263155
2019-10-31,4530,4720,4530,4720,28137,2.9443838604143946
