날짜,시가,고가,저가,종가,거래량,등락률
2022-10-04,13750,14000,13650,13900,49976,-0.7142857142857143
2022-10-05,14050,14250,13850,14000,32942,0.7194244604316548
2022-10-06,14000,14100,13750,14000,61806,0.0
2022-10-07,14000,14100,13750,13950,67015,-0.35714285714285715
2022-10-11,13800,13900,13450,13800,30715,-1.0752688172043012
2022-10-12,13800,13900,13550,13850,15690,0.36231884057971014
2022-10-13,13850,13850,13350,13350,73108,-3.6101083032490973
2022-10-14,13450,13650,13450,13650,12048,2.247191011235955
2022-10-17,13550,13750,13450,13700,13441,0.3663003663003663
2022-10-18,13950,14100,13850,14100,46492,2.9197080291970803
2022-10-19,14100,14150,13950,14000,24443,-0.7092198581560284
2022-10-20,14200,14200,13800,13900,24331,-0.7142857142857143
2022-10-21,13950,14600,13800,13950,17357,0.3597122302158274
2022-10-24,14050,14150,13750,13900,23057,-0.35842293906810035
2022-10-25,14000,14050,13850,14000,18150,0.7194244604316548
2022-10-26,14150,14150,13800,13900,30155,-0.7142857142857143
2022-10-27,13950,14050,13850,13900,36624,0.0
2022-10-28,14000,14100,13800,14050,40477,1.079136690647482
2022-10-31,14100,14100,13900,14000,27263,-0.3558718861209964
