날짜,시가,고가,저가,종가,거래량,등락률
2017-11-01,11550,11550,11300,11400,9316,0.0
2017-11-02,11450,11500,11300,11400,4166,0.0
2017-11-03,11300,11550,11300,11300,21292,-0.8771929824561403
2017-11-06,11400,11400,11050,11100,19093,-1.7699115044247788
2017-11-07,11200,11350,11100,11250,11568,1.3513513513513513
2017-11-08,11250,11300,11100,11250,5331,0.0
2017-11-09,11250,11300,11150,11200,8022,-0.4444444444444444
2017-11-10,11250,11250,11100,11150,4261,-0.4464285714285714
2017-11-13,11150,11300,11100,11250,8326,0.8968609865470852
2017-11-14,11250,11300,11100,11200,12183,-0.4444444444444444
2017-11-15,11250,11250,10600,10600,37942,-5.357142857142857
2017-11-16,10600,10750,10500,10600,8629,0.0
2017-11-17,10750,10750,10300,10550,11037,-0.4716981132075472
2017-11-20,10550,10550,10250,10350,25539,-1.8957345971563981
2017-11-21,10300,10500,10150,10200,8983,-1.4492753623188406
2017-11-22,10300,10300,10000,10150,17568,-0.49019607843137253
2017-11-23,10100,10300,10000,10100,8446,-0.49261083743842365
2017-11-24,10100,10200,10050,10100,2629,0.0
2017-11-27,10100,10250,10000,10250,11418,1.4851485148514851
2017-11-28,10250,10350,10100,10100,8270,-1.4634146341463417
2017-11-29,10200,10250,10100,10150,2458,0.49504950495049505
2017-11-30,10200,10200,10100,10150,2947,0.0
