날짜,시가,고가,저가,종가,거래량,등락률
2018-06-01,5100,5140,5040,5130,1825,0.0
2018-06-04,5050,5090,5010,5010,3916,-2.3391812865497075
2018-06-05,5120,5130,5000,5010,1375,0.0
2018-06-07,4980,5140,4980,5140,1211,2.5948103792415167
2018-06-08,5120,5120,5000,5070,1049,-1.3618677042801557
2018-06-11,5100,5100,5090,5090,2,0.39447731755424065
2018-06-12,5090,5090,5000,5050,457,-0.7858546168958742
2018-06-14,5030,5030,4945,5030,1491,-0.39603960396039606
2018-06-15,4950,4980,4920,4980,1015,-0.9940357852882704
2018-06-18,4910,4910,4750,4750,7480,-4.618473895582329
2018-06-19,4750,4800,4700,4785,2138,0.7368421052631579
2018-06-20,4795,4890,4795,4840,1136,1.1494252873563218
2018-06-21,4840,4900,4760,4880,925,0.8264462809917356
2018-06-22,4880,5590,4880,5010,2698,2.663934426229508
2018-06-25,5040,5040,4850,4925,1245,-1.6966067864271457
2018-06-26,4960,4990,4835,4835,285,-1.8274111675126905
2018-06-27,4900,5000,4840,4990,34,3.205791106514995
2018-06-28,5280,5280,4880,4880,243,-2.2044088176352705
2018-06-29,4880,4930,4830,4830,844,-1.0245901639344261
