날짜,시가,고가,저가,종가,거래량,등락률
2018-07-02,21379,21586,21000,21103,4059,-1.1337549777465448
2018-07-03,20965,21103,20482,20862,2526,-1.1420177225986827
2018-07-04,21310,21310,20758,21000,2271,0.6614897900488927
2018-07-05,21275,21275,20551,20621,1543,-1.8047619047619048
2018-07-06,20482,21103,20482,21103,4037,2.3374230153726785
2018-07-09,21172,21482,21034,21138,740,0.16585319622802447
2018-07-10,21379,21379,21068,21138,1482,0.0
2018-07-11,20896,21206,20896,21103,2787,-0.1655785788627117
2018-07-12,21275,21275,20965,21138,1204,0.16585319622802447
2018-07-13,21310,21517,21034,21069,7309,-0.3264263411864888
2018-07-16,21379,21551,21034,21310,5250,1.143860648345911
2018-07-17,21310,21862,21034,21862,11806,2.5903331769122477
2018-07-18,21896,22034,21758,21793,5765,-0.3156161375903394
2018-07-19,21793,21896,21413,21414,4196,-1.7390905336575964
2018-07-20,21793,21793,21103,21414,1828,0.0
2018-07-23,21379,21379,20586,20724,10540,-3.22219108994116
2018-07-24,20793,20793,20482,20724,7037,0.0
2018-07-25,20724,20724,19965,20414,12451,-1.4958502219648717
2018-07-26,20448,20586,20344,20483,1547,0.33800333104732044
2018-07-27,20482,20482,20275,20379,1834,-0.5077381242981985
2018-07-30,20379,20586,20172,20207,2854,-0.8440060846950292
2018-07-31,20551,20551,20241,20448,5717,1.1926560102934627
