날짜,시가,고가,저가,종가,거래량,등락률
2023-06-01,40000,40500,40000,40250,949,0.625
2023-06-02,40250,40650,39750,40450,817,0.4968944099378882
2023-06-05,40200,40450,39750,40150,558,-0.7416563658838072
2023-06-07,40100,40900,40000,40400,609,0.62266500622665
2023-06-08,40000,40800,40000,40450,756,0.12376237623762376
2023-06-09,40450,40750,39750,40650,1278,0.4944375772558714
2023-06-12,40100,40650,39900,40100,684,-1.3530135301353015
2023-06-13,40100,40550,39950,40300,277,0.4987531172069825
2023-06-14,40350,40350,39900,40100,589,-0.49627791563275436
2023-06-15,39950,40150,39500,39950,567,-0.3740648379052369
2023-06-16,40100,40200,39800,40050,815,0.2503128911138924
2023-06-19,40450,40500,39900,40300,951,0.6242197253433208
2023-06-20,40300,40450,39950,40250,412,-0.12406947890818859
2023-06-21,40250,40250,40000,40150,1001,-0.2484472049689441
2023-06-22,40000,40300,39650,40150,639,0.0
2023-06-23,40150,40850,39400,39700,3352,-1.1207970112079702
2023-06-26,39650,39700,38600,39200,1601,-1.2594458438287155
2023-06-27,38600,39450,38600,39200,89,0.0
2023-06-28,39100,39100,38950,39050,94,-0.3826530612244898
2023-06-29,38400,38400,38050,38050,711,-2.560819462227913
2023-06-30,37900,37900,37100,37650,885,-1.0512483574244416
