날짜,시가,고가,저가,종가,거래량,등락률
2017-06-01,22717,22747,22221,22635,109550,0.39920159680638717
2017-06-02,22551,23234,22551,22747,179488,0.4948089242323835
2017-06-05,23250,24280,22844,24078,535885,5.851321053325713
2017-06-07,24121,24302,23393,23514,210932,-2.342387241465238
2017-06-08,23333,23776,22687,22958,165433,-2.36454877945054
2017-06-09,22881,23408,22731,23273,140264,1.3720707378691523
2017-06-12,23024,23438,22498,22567,119717,-3.033558200489838
2017-06-13,22416,23070,22394,22808,88573,1.0679310497629282
2017-06-14,22416,23595,22393,23160,223730,1.5433181339880744
2017-06-15,23264,23445,22589,23160,104251,0.0
2017-06-16,23025,24031,22679,23191,184804,0.13385146804835926
2017-06-19,23324,23437,22942,23273,95333,0.3535854426286059
2017-06-20,23326,24407,22972,23897,370469,2.681218579469772
2017-06-21,23859,26045,23544,24461,964716,2.360128886471105
2017-06-22,24512,25098,23775,24017,287982,-1.8151342954090182
2017-06-23,24325,24947,23851,23897,150722,-0.4996460840238165
2017-06-26,23685,23836,23152,23341,160211,-2.3266518809892456
2017-06-27,23242,24414,23212,24047,228617,3.02472044899533
2017-06-28,24077,24108,23453,23552,122656,-2.0584688318709197
2017-06-29,23626,23836,23099,23341,92627,-0.895889945652174
2017-06-30,23467,24849,23467,23716,356744,1.606614969367208
