날짜,시가,고가,저가,종가,거래량,등락률
2018-09-03,8570,8970,8160,8530,1108740,2.4009603841536618
2018-09-04,8500,8640,8400,8620,418770,1.0550996483001172
2018-09-05,8620,9030,8550,8880,502405,3.0162412993039442
2018-09-06,8810,9160,8770,8830,370055,-0.5630630630630631
2018-09-07,8840,8900,8470,8730,301835,-1.1325028312570782
2018-09-10,8600,9200,8600,8900,390235,1.9473081328751431
2018-09-11,8900,9200,8820,8940,168655,0.44943820224719105
2018-09-12,9160,9580,9050,9410,893840,5.257270693512305
2018-09-13,9460,10400,9460,9780,1423270,3.9319872476089266
2018-09-14,9890,10120,9770,10020,488090,2.4539877300613497
2018-09-17,10020,10020,8910,9240,953440,-7.784431137724551
2018-09-18,9330,9680,9130,9180,690780,-0.6493506493506493
2018-09-19,9300,9360,8720,8900,463330,-3.0501089324618738
2018-09-20,8880,9020,8700,8890,301800,-0.11235955056179776
2018-09-21,8890,8940,8590,8660,359680,-2.5871766029246346
2018-09-27,8760,8960,8560,8740,369370,0.9237875288683602
2018-09-28,8740,8770,8520,8580,130615,-1.8306636155606408
