날짜,시가,고가,저가,종가,거래량,등락률
2023-10-04,10490,10490,10280,10400,534,-1.608325449385052
2023-10-05,10730,10730,10220,10220,3388,-1.7307692307692308
2023-10-06,10350,10350,10090,10160,1585,-0.5870841487279843
2023-10-10,10130,10260,10110,10110,2704,-0.4921259842519685
2023-10-11,10250,10400,10100,10140,1503,0.2967359050445104
2023-10-12,10280,10340,10160,10200,484,0.591715976331361
2023-10-13,10390,10390,10150,10340,359,1.3725490196078431
2023-10-16,10340,10340,10100,10250,1450,-0.8704061895551257
2023-10-17,10160,10280,10150,10280,294,0.2926829268292683
2023-10-18,10160,10210,10090,10190,570,-0.8754863813229572
2023-10-19,10070,10170,10050,10120,1810,-0.6869479882237487
2023-10-20,10030,10080,9910,10020,2315,-0.9881422924901186
2023-10-23,9910,10050,9910,10010,854,-0.09980039920159679
2023-10-24,10050,10050,9850,10020,6605,0.0999000999000999
2023-10-25,10080,10080,10000,10060,1050,0.39920159680638717
2023-10-26,10090,10090,9890,10040,1869,-0.19880715705765406
2023-10-27,10040,10070,9910,10010,259,-0.29880478087649404
2023-10-30,10000,10150,9980,10150,850,1.3986013986013985
2023-10-31,10190,10190,9980,10040,137,-1.083743842364532
