날짜,시가,고가,저가,종가,거래량,등락률
2018-11-01,15344,15620,15034,15172,6206,0.4568628749255115
2018-11-02,15413,15931,15413,15931,4070,5.002636435539151
2018-11-05,15965,16275,15724,16000,8797,0.43311782060134324
2018-11-06,16068,16206,15965,16103,3597,0.6437499999999999
2018-11-07,16000,16310,15724,16103,2321,0.0
2018-11-08,16344,17241,16137,17103,14554,6.210022977085015
2018-11-09,17103,17724,16551,17310,12706,1.2103139800035083
2018-11-12,16896,17241,16551,16655,7969,-3.7839399191218948
2018-11-13,16551,16827,16137,16483,5672,-1.032722906034224
2018-11-14,16172,17000,16172,16621,2952,0.8372262330886368
2018-11-15,16620,16827,16448,16828,1469,1.2454124300583598
2018-11-16,16965,16965,16275,16862,3083,0.2020442120275731
2018-11-19,16620,17103,16620,17034,2801,1.0200450717589846
2018-11-20,17000,17172,16586,17172,2284,0.8101444170482565
2018-11-21,17344,18241,17103,17966,16821,4.6238061961332395
2018-11-22,17965,18103,17551,18069,6303,0.573305131915841
2018-11-23,17931,18103,17586,17724,6422,-1.9093475012452268
2018-11-26,17965,17965,17655,17966,4312,1.3653802753328819
2018-11-27,18172,18172,17655,18034,2874,0.3784927084492931
2018-11-28,18137,18137,17758,18034,555,0.0
2018-11-29,18137,18206,17586,17862,3979,-0.9537540201840966
2018-11-30,17827,17827,17448,17759,3023,-0.576643153062367
