날짜,시가,고가,저가,종가,거래량,등락률
2022-10-04,7500,7600,7410,7490,519,1.6282225237449117
2022-10-05,7510,7590,7310,7560,2187,0.9345794392523363
2022-10-06,7590,7690,7580,7660,1095,1.3227513227513228
2022-10-07,7650,7720,7560,7560,2212,-1.3054830287206265
2022-10-11,7580,7580,7140,7350,1651,-2.7777777777777777
2022-10-12,7340,7450,7300,7350,1488,0.0
2022-10-13,7450,7450,7070,7070,2140,-3.8095238095238098
2022-10-14,7130,7300,7080,7250,820,2.545968882602546
2022-10-17,7250,7250,7200,7230,109,-0.27586206896551724
2022-10-18,7230,7370,7200,7240,126,0.13831258644536654
2022-10-19,7150,7280,7150,7250,574,0.13812154696132595
2022-10-20,7280,7280,7110,7280,266,0.41379310344827586
2022-10-21,7280,7280,7170,7240,67,-0.5494505494505495
2022-10-24,7100,7600,7100,7360,1548,1.6574585635359116
2022-10-25,7360,7550,7360,7440,1787,1.0869565217391304
2022-10-26,7520,7520,7410,7440,373,0.0
2022-10-27,7460,7540,7400,7510,1028,0.9408602150537635
2022-10-28,7510,7520,7320,7510,257,0.0
2022-10-31,7560,7600,7330,7550,100,0.5326231691078562
