날짜,시가,고가,저가,종가,거래량,등락률
2021-04-01,7830,7860,7790,7860,6941,0.7692307692307693
2021-04-02,7900,7920,7800,7900,6098,0.5089058524173028
2021-04-05,7900,7980,7780,7910,37216,0.12658227848101267
2021-04-06,8060,8860,7990,8330,121751,5.3097345132743365
2021-04-07,8370,8850,8370,8650,87551,3.8415366146458583
2021-04-08,9010,9300,8650,8800,110628,1.7341040462427744
2021-04-09,8830,8830,8480,8710,44010,-1.0227272727272727
2021-04-12,8850,8970,8660,8880,27020,1.951779563719862
2021-04-13,8880,8960,8800,8880,25568,0.0
2021-04-14,8880,9040,8790,8900,19801,0.22522522522522523
2021-04-15,8980,8980,8680,8790,16081,-1.2359550561797752
2021-04-16,8710,10400,8710,9580,587796,8.987485779294653
2021-04-19,11000,12450,10600,12450,443072,29.958246346555324
2021-04-20,16150,16150,15050,16150,649746,29.71887550200803
2021-04-21,15900,16900,14200,15300,1678241,-5.263157894736842
2021-04-22,14300,14300,13000,13250,165761,-13.398692810457517
2021-04-23,12750,13600,12650,13600,96574,2.6415094339622645
2021-04-26,13400,13400,12800,13100,103935,-3.6764705882352944
2021-04-27,12300,12300,11500,11700,175829,-10.687022900763358
2021-04-28,11700,11950,11400,11500,68693,-1.7094017094017095
2021-04-29,11750,11850,11000,11850,127151,3.0434782608695654
2021-04-30,11500,11500,11150,11500,86204,-2.9535864978902953
