날짜,시가,고가,저가,종가,거래량,등락률
2023-05-02,513000,527000,512000,521000,29444,1.5594541910331383
2023-05-03,521000,523000,511000,512000,28437,-1.727447216890595
2023-05-04,510000,514000,504000,508000,33640,-0.78125
2023-05-08,509000,515000,508000,509000,30153,0.19685039370078738
2023-05-09,513000,514000,507000,509000,25769,0.0
2023-05-10,509000,509000,493500,494500,74235,-2.848722986247544
2023-05-11,497000,504000,496500,497500,34969,0.6066734074823054
2023-05-12,498500,498500,488500,491000,44524,-1.306532663316583
2023-05-15,488000,492500,482500,490500,27510,-0.10183299389002036
2023-05-16,491500,495000,484500,487500,32575,-0.6116207951070336
2023-05-17,483500,486000,481000,484000,41334,-0.717948717948718
2023-05-18,485000,493000,484000,491500,27348,1.5495867768595042
2023-05-19,491500,495500,487500,490000,35084,-0.3051881993896236
2023-05-22,493000,498500,491500,497000,29234,1.4285714285714286
2023-05-23,497000,497500,493500,494000,32644,-0.6036217303822937
2023-05-24,494000,496500,491500,492000,21120,-0.4048582995951417
2023-05-25,490000,491500,482000,482500,58702,-1.9308943089430894
2023-05-26,485500,487000,482000,484000,37570,0.31088082901554404
2023-05-30,485500,486000,471000,475000,68237,-1.859504132231405
2023-05-31,474500,484500,474500,480500,166181,1.1578947368421053
