날짜,시가,고가,저가,종가,거래량,등락률
2018-06-01,16200,16200,15750,15950,142227,1.2698412698412698
2018-06-04,16100,16500,15500,16100,169822,0.9404388714733543
2018-06-05,16200,16250,15700,15850,82789,-1.5527950310559007
2018-06-07,15950,16000,15300,15550,195600,-1.8927444794952681
2018-06-08,15700,16250,15600,15950,153623,2.572347266881029
2018-06-11,16150,16200,15550,15700,121868,-1.5673981191222568
2018-06-12,15700,16600,15700,16050,266862,2.229299363057325
2018-06-14,15900,16150,15800,15850,80933,-1.2461059190031152
2018-06-15,15850,15900,15450,15500,72689,-2.2082018927444795
2018-06-18,15450,15500,14600,14750,163455,-4.838709677419355
2018-06-19,14500,14850,14100,14100,132519,-4.406779661016949
2018-06-20,13850,14200,13850,14000,137398,-0.7092198581560284
2018-06-21,14050,14100,13350,13400,201237,-4.285714285714286
2018-06-22,13250,13550,12950,13500,178549,0.7462686567164178
2018-06-25,13400,13800,13200,13600,48878,0.7407407407407408
2018-06-26,13400,13550,13000,13350,104944,-1.8382352941176472
2018-06-27,13450,13800,13200,13300,83836,-0.37453183520599254
2018-06-28,13200,13350,12850,12900,80355,-3.007518796992481
2018-06-29,12850,13100,12600,12950,62197,0.3875968992248062
