날짜,시가,고가,저가,종가,거래량,등락률
2023-06-01,150100,151000,150100,150500,313,0.0
2023-06-02,150900,150900,149900,150200,544,-0.19933554817275745
2023-06-05,150200,152000,150200,151000,497,0.5326231691078562
2023-06-07,151000,153100,151000,152600,3018,1.0596026490066226
2023-06-08,153000,153000,151400,151600,870,-0.655307994757536
2023-06-09,151600,152500,151500,151900,859,0.1978891820580475
2023-06-12,153500,153900,151100,151900,579,0.0
2023-06-13,151900,152500,151500,151900,1027,0.0
2023-06-14,150800,152600,150600,151100,2200,-0.5266622778143515
2023-06-15,152400,152400,149800,150500,1590,-0.3970880211780278
2023-06-16,150800,151800,150100,150500,827,0.0
2023-06-19,150500,151000,148900,149700,935,-0.53156146179402
2023-06-20,149700,150100,147400,148000,1270,-1.1356045424181698
2023-06-21,148200,149100,147000,147100,1274,-0.6081081081081081
2023-06-22,147100,147400,145900,146100,801,-0.6798096532970768
2023-06-23,146900,146900,144700,144700,1392,-0.9582477754962354
2023-06-26,145000,145000,138900,140300,3946,-3.04077401520387
2023-06-27,141300,141800,140100,140900,827,0.42765502494654317
2023-06-28,142400,142400,140400,140800,445,-0.07097232079488999
2023-06-29,139700,140200,137300,138000,2104,-1.9886363636363635
2023-06-30,136500,140000,136500,138500,620,0.36231884057971014
