날짜,시가,고가,저가,종가,거래량,등락률
2023-11-01,69000,69000,67000,68700,8706,-0.5788712011577424
2023-11-02,68700,69600,68000,69500,5147,1.1644832605531297
2023-11-03,69500,69500,68100,68900,3595,-0.8633093525179856
2023-11-06,68300,69100,67500,67500,6404,-2.0319303338171264
2023-11-07,67000,68400,67000,68300,4223,1.1851851851851851
2023-11-08,68300,71800,68100,71400,20455,4.538799414348463
2023-11-09,71200,72500,70400,72400,11628,1.400560224089636
2023-11-10,71700,72400,70800,72400,4045,0.0
2023-11-13,71300,72200,70700,71200,3062,-1.6574585635359116
2023-11-14,70900,71200,68900,69700,3588,-2.106741573033708
2023-11-15,69800,69800,67200,68500,7723,-1.721664275466284
2023-11-16,68500,69400,68200,69100,2615,0.8759124087591241
2023-11-17,69600,69600,68400,69500,3140,0.5788712011577424
2023-11-20,69500,69900,68700,69900,2555,0.5755395683453237
2023-11-21,69200,69800,66700,69000,1362,-1.2875536480686696
2023-11-22,69000,69600,68900,69500,3186,0.7246376811594203
2023-11-23,69100,69800,68700,69500,4338,0.0
2023-11-24,69500,70500,68600,70500,3660,1.4388489208633095
2023-11-27,70500,72100,69700,72100,11012,2.269503546099291
2023-11-28,71300,72200,71300,71900,2469,-0.27739251040221913
2023-11-29,71500,71500,69900,69900,3490,-2.781641168289291
2023-11-30,69800,71200,69600,71200,1620,1.859799713876967
