날짜,시가,고가,저가,종가,거래량,등락률
2023-06-01,15240,15250,15050,15080,38219,-0.984898227183191
2023-06-02,15080,15360,15050,15350,51698,1.790450928381963
2023-06-05,15350,15430,15320,15380,27838,0.19543973941368079
2023-06-07,15350,15430,15300,15400,38945,0.13003901170351106
2023-06-08,15400,15410,15280,15400,23352,0.0
2023-06-09,15400,15510,15350,15360,28257,-0.2597402597402597
2023-06-12,15400,15430,15270,15320,21464,-0.26041666666666663
2023-06-13,15320,15390,15140,15240,29017,-0.5221932114882507
2023-06-14,15240,15240,15000,15160,20538,-0.5249343832020997
2023-06-15,15160,15160,14870,14940,31732,-1.4511873350923483
2023-06-16,14850,15140,14850,15140,71267,1.3386880856760375
2023-06-19,15130,15710,15090,15600,134471,3.038309114927345
2023-06-20,15560,15820,15270,15360,41981,-1.5384615384615385
2023-06-21,15370,15370,15190,15320,23012,-0.26041666666666663
2023-06-22,15320,15680,15220,15580,44358,1.6971279373368149
2023-06-23,15520,15550,15030,15100,30092,-3.080872913992298
2023-06-26,15110,15170,14940,15030,27084,-0.4635761589403974
2023-06-27,15040,15130,14990,15100,14763,0.4657351962741184
2023-06-28,15110,15140,14990,15050,16891,-0.33112582781456956
2023-06-29,14950,15050,14830,14840,29257,-1.3953488372093024
2023-06-30,14990,14990,14790,14880,27873,0.2695417789757413
