날짜,시가,고가,저가,종가,거래량,등락률
2023-11-01,7920,8000,7700,7900,2205,-0.7537688442211055
2023-11-02,7970,8230,7970,8190,2996,3.670886075949367
2023-11-03,8200,8210,7990,8180,3629,-0.1221001221001221
2023-11-06,8190,8700,8190,8650,6794,5.745721271393643
2023-11-07,8650,8720,8330,8590,8265,-0.6936416184971098
2023-11-08,8610,8650,8410,8510,482,-0.9313154831199069
2023-11-09,8430,8540,8300,8500,1048,-0.11750881316098707
2023-11-10,8500,8500,7980,8400,1107,-1.1764705882352942
2023-11-13,8410,8530,8390,8500,650,1.1904761904761905
2023-11-14,8500,8590,8500,8590,1434,1.0588235294117647
2023-11-15,8600,8800,8600,8790,6673,2.3282887077997674
2023-11-16,8790,8830,8670,8810,839,0.22753128555176336
2023-11-17,8810,8840,8560,8630,482,-2.0431328036322363
2023-11-20,8630,9500,8620,9070,20186,5.098493626882966
2023-11-21,8990,9280,8830,9110,5689,0.4410143329658214
2023-11-22,9050,9150,8950,9050,635,-0.6586169045005488
2023-11-23,9050,9100,8870,9080,2600,0.3314917127071823
2023-11-24,9080,9770,9080,9490,19764,4.5154185022026425
2023-11-27,9730,10400,9450,9680,79377,2.0021074815595363
2023-11-28,9740,9800,9420,9530,7025,-1.5495867768595042
2023-11-29,9550,9680,9400,9470,4168,-0.6295907660020986
2023-11-30,9470,9780,9470,9690,11204,2.3231256599788805
