날짜,시가,고가,저가,종가,거래량,등락률
2023-01-02,36474,37336,36420,36582,4006,0.44205266192581205
2023-01-03,36366,36366,35666,35882,8688,-1.9135093761959432
2023-01-04,35342,36474,35342,36205,3854,0.9001727885848058
2023-01-05,36151,37390,36151,36636,6721,1.19044330893523
2023-01-06,36636,41269,36636,39384,29347,7.500818866688504
2023-01-09,39383,41161,39168,39869,10248,1.2314645541336584
2023-01-10,39922,40030,39275,39545,4253,-0.8126614663021395
2023-01-11,39868,48057,39599,43694,183695,10.491844733847515
2023-01-12,47411,56354,47411,49512,624056,13.315329335835585
2023-01-13,49566,51452,47950,49081,116202,-0.8704960413637098
2023-01-16,49566,49566,46333,46334,44031,-5.596870479411585
2023-01-17,45633,46872,44017,44233,49000,-4.534467129969353
2023-01-18,44232,44932,43963,43963,23219,-0.6104039970158027
2023-01-19,41592,42831,41431,41593,63801,-5.390896890567068
2023-01-20,42239,42293,41000,41054,29387,-1.2958911355276128
2023-01-25,40892,40946,38521,38845,143122,-5.380718078628148
2023-01-26,38737,39060,37498,38953,133181,0.27802806023941307
2023-01-27,39222,39275,38198,38198,102250,-1.9382332554617103
2023-01-30,38413,38521,37551,37606,57297,-1.549819362270276
2023-01-31,37551,37551,36636,37013,54518,-1.5768760304206775
