날짜,시가,고가,저가,종가,거래량,등락률
2021-06-01,27060,27060,26479,26770,2678,-1.0753482872029858
2021-06-02,27157,27205,26625,27158,2613,1.4493836384011953
2021-06-03,27157,27496,27012,27351,1574,0.7106561602474409
2021-06-04,27012,27205,26770,26819,1671,-1.9450842747979966
2021-06-07,27544,27544,26382,26915,1924,0.3579551810283754
2021-06-08,26915,27012,26576,26577,1752,-1.2558053130224782
2021-06-09,26382,27109,26382,26770,2505,0.7261918199947323
2021-06-10,27060,27157,26382,27158,1852,1.4493836384011953
2021-06-11,27351,34370,26721,28368,377998,4.4554090875616765
2021-06-14,29626,30013,27738,27835,39699,-1.87887760857304
2021-06-15,28367,28851,28077,28610,13509,2.784264415304473
2021-06-16,28077,28367,27593,28077,13807,-1.8629849702901085
2021-06-17,28367,28609,28077,28465,11983,1.381914022153364
2021-06-18,28077,29868,28077,28561,22625,0.3372562796416652
2021-06-21,28561,33692,28416,30304,155005,6.102727495535871
2021-06-22,30691,30691,29045,29578,20358,-2.3957233368532207
2021-06-23,29335,30788,29239,30256,15827,2.2922442355804993
2021-06-24,30062,30304,29190,29239,13723,-3.3613167636171335
2021-06-25,29287,29481,28561,28852,11594,-1.3235746776565547
2021-06-28,29093,29093,28319,28465,5917,-1.3413281574934146
2021-06-29,28464,28755,28270,28513,2190,0.1686281398208326
2021-06-30,28948,28997,28561,28755,2902,0.848735664433767
