날짜,시가,고가,저가,종가,거래량,등락률
2019-11-01,6784,6806,6698,6785,11366,0.0
2019-11-04,6827,6827,6784,6806,5174,0.30950626381724394
2019-11-05,6816,6816,6752,6785,4181,-0.3085512782838672
2019-11-06,6784,6816,6763,6806,5620,0.30950626381724394
2019-11-07,6806,6806,6720,6752,10475,-0.7934175727299441
2019-11-08,6784,6795,6741,6785,2809,0.4887440758293839
2019-11-11,6795,6816,6752,6806,4261,0.30950626381724394
2019-11-12,6806,6838,6795,6838,956,0.4701733764325595
2019-11-13,6806,6860,6806,6849,4806,0.1608657502193624
2019-11-14,6849,6870,6784,6860,4642,0.16060738793984522
2019-11-15,6860,6870,6827,6860,2642,0.0
2019-11-18,6860,6892,6838,6838,4862,-0.3206997084548105
2019-11-19,6838,6860,6795,6806,4622,-0.46797309154723604
2019-11-20,6849,6849,6795,6806,2001,0.0
2019-11-21,6838,6838,6773,6795,2837,-0.16162209814869233
2019-11-22,6849,6881,6816,6828,2351,0.4856512141280353
2019-11-25,6849,6849,6773,6838,5580,0.14645577035735208
2019-11-26,6838,6881,6838,6838,14920,0.0
2019-11-27,6881,6881,6838,6860,6427,0.3217315004387248
2019-11-28,6860,6881,6763,6860,5639,0.0
2019-11-29,6881,6881,6784,6828,3880,-0.46647230320699706
