날짜,시가,고가,저가,종가,거래량,등락률
2021-07-01,28997,28997,28512,28561,2093,-0.6746652756042427
2021-07-02,28754,30497,28754,29288,8612,2.5454290816147895
2021-07-05,29287,29577,28706,29239,2725,-0.16730401529636713
2021-07-06,29432,29432,28900,29191,3289,-0.16416430110468894
2021-07-07,29190,29190,28706,28997,3919,-0.6645884005344113
2021-07-08,28948,28948,28270,28610,4166,-1.3346208228437426
2021-07-09,28222,28609,27835,28174,3940,-1.5239426773855296
2021-07-12,28561,28851,28270,28755,2874,2.0621849932561935
2021-07-13,28997,34370,28900,29965,414702,4.2079638323769775
2021-07-14,29771,31320,29432,30498,83044,1.7787418655097613
2021-07-15,30497,31320,29965,30062,27463,-1.4296019411108924
2021-07-16,30546,34128,30062,32047,171891,6.603020424456124
2021-07-19,31659,32288,29868,31272,29426,-2.418323087964552
2021-07-20,30497,30885,30110,30304,15600,-3.095420823740087
2021-07-21,30691,31901,30449,30885,13620,1.9172386483632522
2021-07-22,31320,31320,30497,31272,3681,1.253035454103934
2021-07-23,31272,31901,31030,31756,8866,1.5477104118700435
2021-07-26,31417,32869,31417,32192,10791,1.3729688877692405
2021-07-27,31707,32821,31707,32725,10453,1.6556908548707754
2021-07-28,32434,32869,31127,32773,10947,0.14667685255920548
2021-07-29,32772,33692,32192,33451,16958,2.068776126689653
2021-07-30,32966,33692,32724,33499,14283,0.14349346805775612
