날짜,시가,고가,저가,종가,거래량,등락률
2023-06-01,11150,11150,10940,11030,461,0.0
2023-06-02,11120,11120,10940,11070,570,0.3626473254759746
2023-06-05,11010,11180,11010,11140,926,0.6323396567299007
2023-06-07,11120,11140,11120,11140,1613,0.0
2023-06-08,11120,11120,10990,11060,369,-0.718132854578097
2023-06-09,11090,11090,11000,11080,2141,0.18083182640144665
2023-06-12,11150,11150,10930,11030,495,-0.45126353790613716
2023-06-13,11130,11130,11000,11080,695,0.45330915684496825
2023-06-14,10970,11100,10700,10860,4154,-1.9855595667870036
2023-06-15,10750,10850,10640,10650,1563,-1.9337016574585635
2023-06-16,10650,10710,10560,10700,966,0.4694835680751174
2023-06-19,10900,10900,10700,10730,303,0.2803738317757009
2023-06-20,10790,10810,10560,10700,549,-0.27958993476234856
2023-06-21,10710,10710,10410,10460,1611,-2.2429906542056073
2023-06-22,10500,10540,10410,10450,111,-0.09560229445506692
2023-06-23,10570,10570,10410,10430,96,-0.19138755980861244
2023-06-26,10440,10550,10250,10280,465,-1.4381591562799616
2023-06-27,10380,10380,10070,10280,115,0.0
2023-06-28,10390,10390,10150,10360,54,0.7782101167315175
2023-06-29,10400,10400,10070,10080,473,-2.7027027027027026
2023-06-30,10130,10380,10080,10230,862,1.488095238095238
