날짜,시가,고가,저가,종가,거래량,등락률
2022-01-03,16000,16250,16000,16200,48464,1.25
2022-01-04,16200,16300,16050,16150,55856,-0.30864197530864196
2022-01-05,16050,16200,15900,16000,75070,-0.9287925696594427
2022-01-06,15900,16000,15750,15750,57307,-1.5625
2022-01-07,15900,16000,15900,16000,38075,1.5873015873015872
2022-01-10,15950,16000,15850,15950,46701,-0.3125
2022-01-11,15950,16000,15700,15800,39965,-0.9404388714733543
2022-01-12,15950,16000,15800,15950,58982,0.949367088607595
2022-01-13,15950,16050,15850,15950,66598,0.0
2022-01-14,15900,15950,15800,15850,38888,-0.6269592476489028
2022-01-17,15800,15900,15600,15700,56993,-0.9463722397476341
2022-01-18,15750,15750,15450,15550,41480,-0.9554140127388535
2022-01-19,15550,15550,15250,15450,63637,-0.6430868167202572
2022-01-20,15400,15500,15300,15400,39550,-0.3236245954692557
2022-01-21,15400,15400,15200,15200,33594,-1.2987012987012987
2022-01-24,15100,15200,14900,15050,60468,-0.9868421052631579
2022-01-25,14900,15100,14650,14700,119078,-2.3255813953488373
2022-01-26,14750,14900,14500,14800,24266,0.6802721088435374
2022-01-27,14800,14900,14300,14450,62616,-2.364864864864865
2022-01-28,14450,14900,14450,14900,41660,3.1141868512110724
