날짜,시가,고가,저가,종가,거래량,등락률
2019-11-01,14510,15236,13350,13592,169834,-2.7684383718434793
2019-11-04,13543,13543,11898,12092,103828,-11.03590347263096
2019-11-05,11898,11947,10157,10303,122333,-14.79490572279193
2019-11-06,10157,11657,10012,10593,130653,2.8147141609240025
2019-11-07,10689,10786,9722,9819,47008,-7.306711979609176
2019-11-08,9867,11318,9673,10061,220864,2.46460943069559
2019-11-11,10012,10447,9722,10061,84930,0.0
2019-11-12,10205,10254,9673,10158,109586,0.9641188748633336
2019-11-13,10205,10447,9770,10158,124240,0.0
2019-11-14,10205,10205,9915,10206,74335,0.47253396337861786
2019-11-15,10447,12382,10254,10496,911868,2.8414658044287675
2019-11-18,12624,12769,10738,11077,350891,5.5354420731707314
2019-11-19,10883,11076,10109,10641,170401,-3.9360837771959916
2019-11-20,10883,11221,9867,10061,104331,-5.450615543651913
2019-11-21,9819,10109,9451,9490,48036,-5.675380180896531
2019-11-22,9354,9528,8706,8813,54909,-7.133825079030559
2019-11-25,8890,8929,8754,8794,19930,-0.2155906047883808
2019-11-26,8774,8803,8425,8668,34410,-1.4327950875596998
2019-11-27,8638,8832,8445,8445,23474,-2.572681125980618
2019-11-28,8667,8667,8164,8184,18860,-3.0905861456483126
2019-11-29,8203,8261,7971,8039,10084,-1.7717497556207236
