날짜,시가,고가,저가,종가,거래량,등락률
2019-03-04,72900,73000,72000,72200,819,-0.6877579092159559
2019-03-05,72800,72800,71600,71800,1279,-0.554016620498615
2019-03-06,72000,72200,71600,71900,1465,0.1392757660167131
2019-03-07,72800,72800,71600,71900,343,0.0
2019-03-08,72400,72400,71400,71400,197,-0.6954102920723227
2019-03-11,71400,73500,71200,71400,1969,0.0
2019-03-12,72000,72800,71500,72800,1774,1.9607843137254901
2019-03-13,72200,72300,70600,72300,1070,-0.6868131868131868
2019-03-14,72600,72600,71600,72300,103,0.0
2019-03-15,72500,72800,72000,72800,700,0.6915629322268326
2019-03-18,72700,72700,71700,72400,561,-0.5494505494505495
2019-03-19,72400,72800,72100,72600,126,0.2762430939226519
2019-03-20,72000,73000,72000,72900,1761,0.4132231404958678
2019-03-21,72900,73000,71700,72700,127,-0.2743484224965706
2019-03-22,72700,72800,70700,72400,1266,-0.41265474552957354
2019-03-25,71100,72400,71100,72400,382,0.0
2019-03-26,72000,72800,71800,72700,731,0.4143646408839779
2019-03-27,72700,73000,72000,72900,574,0.2751031636863824
2019-03-28,72100,72400,71300,72400,191,-0.6858710562414266
2019-03-29,72700,73000,72000,72900,1110,0.6906077348066298
