날짜,시가,고가,저가,종가,거래량,등락률
2022-09-01,12250,12400,11800,12100,70014,-0.411522633744856
2022-09-02,12000,12150,11800,11800,32289,-2.479338842975207
2022-09-05,11750,12450,11450,11550,34236,-2.11864406779661
2022-09-06,11450,11750,11350,11500,16193,-0.4329004329004329
2022-09-07,11450,11550,11000,11200,25441,-2.608695652173913
2022-09-08,11250,11400,11000,11050,23011,-1.3392857142857142
2022-09-13,11500,11500,11150,11250,19383,1.809954751131222
2022-09-14,10950,11150,10900,11100,17763,-1.3333333333333335
2022-09-15,11400,11600,11050,11300,43861,1.8018018018018018
2022-09-16,11200,11400,10950,11150,18632,-1.3274336283185841
2022-09-19,11050,11150,10300,10550,39166,-5.381165919282512
2022-09-20,10350,10650,10350,10400,12775,-1.4218009478672986
2022-09-21,10350,10550,9900,10000,47815,-3.8461538461538463
2022-09-22,9850,10500,9830,10500,38284,5.0
2022-09-23,10300,10550,10100,10250,24018,-2.380952380952381
2022-09-26,9910,10150,9550,9630,45487,-6.048780487804878
2022-09-27,9630,9900,9370,9900,40124,2.803738317757009
2022-09-28,9720,10000,9450,9500,20872,-4.040404040404041
2022-09-29,9600,9740,9220,9450,13536,-0.5263157894736842
2022-09-30,9290,9400,9000,9350,16176,-1.0582010582010581
