날짜,시가,고가,저가,종가,거래량,등락률
2022-12-01,25250,25300,24600,24650,406560,-1.5968063872255487
2022-12-02,24600,24850,24550,24600,191899,-0.2028397565922921
2022-12-05,24750,25100,24600,24650,392020,0.20325203252032523
2022-12-06,24550,24850,24500,24650,298697,0.0
2022-12-07,24700,25100,24600,24900,441370,1.0141987829614605
2022-12-08,24950,25000,24400,24650,443908,-1.0040160642570282
2022-12-09,24750,24800,24500,24650,235355,0.0
2022-12-12,24700,24700,24250,24350,179192,-1.2170385395537524
2022-12-13,24600,24650,24300,24450,354373,0.41067761806981523
2022-12-14,24600,24700,24350,24400,328191,-0.2044989775051125
2022-12-15,24400,24550,24000,24000,291035,-1.639344262295082
2022-12-16,23600,24200,23600,23950,287212,-0.20833333333333334
2022-12-19,23900,24300,23850,24100,194538,0.6263048016701461
2022-12-20,24000,24100,23700,23750,219147,-1.4522821576763485
2022-12-21,24000,24000,23550,23800,215505,0.21052631578947367
2022-12-22,23800,24200,23800,24100,412447,1.2605042016806722
2022-12-23,23950,24100,23850,23950,320015,-0.6224066390041494
2022-12-26,24000,24050,23500,23600,288983,-1.4613778705636742
2022-12-27,23750,23900,23550,23800,556701,0.847457627118644
2022-12-28,23500,23750,23250,23550,390716,-1.050420168067227
2022-12-29,23450,23650,23200,23200,385404,-1.48619957537155
