날짜,시가,고가,저가,종가,거래량,등락률
2019-05-02,6420,6610,6420,6530,28982,0.0
2019-05-03,6500,6600,6480,6560,25455,0.45941807044410415
2019-05-07,6560,6600,6450,6470,18228,-1.3719512195121952
2019-05-08,6480,6550,6400,6400,28202,-1.0819165378670788
2019-05-09,6450,6450,6190,6270,88735,-2.03125
2019-05-10,6270,6330,6170,6280,26653,0.1594896331738437
2019-05-13,6280,6280,6160,6160,30650,-1.910828025477707
2019-05-14,6140,6200,6000,6180,38504,0.3246753246753247
2019-05-15,6130,6240,6120,6220,37475,0.6472491909385114
2019-05-16,6160,6230,6090,6210,29872,-0.1607717041800643
2019-05-17,6200,6230,6120,6160,25859,-0.8051529790660225
2019-05-20,6130,6250,6040,6230,39654,1.1363636363636365
2019-05-21,6200,6200,6090,6150,29285,-1.2841091492776886
2019-05-22,6170,6190,6050,6150,26478,0.0
2019-05-23,6120,6190,6040,6150,25161,0.0
2019-05-24,6090,6120,5980,5990,44511,-2.6016260162601625
2019-05-27,6050,6050,5970,6010,14135,0.333889816360601
2019-05-28,5980,6060,5950,6050,18898,0.6655574043261231
2019-05-29,6050,6050,5940,5940,12122,-1.8181818181818181
2019-05-30,5930,5980,5870,5920,25776,-0.33670033670033667
2019-05-31,5920,6100,5920,6080,30508,2.7027027027027026
