날짜,시가,고가,저가,종가,거래량,등락률
2021-04-01,119500,120000,118000,118500,4240,-0.8368200836820083
2021-04-02,118500,119500,117000,119500,7916,0.8438818565400843
2021-04-05,119500,122000,118000,120000,7119,0.41841004184100417
2021-04-06,120000,120500,119500,120000,3681,0.0
2021-04-07,120000,121500,119000,121500,5305,1.25
2021-04-08,121500,122500,120000,122500,7562,0.823045267489712
2021-04-09,122500,123000,120500,122000,3985,-0.40816326530612246
2021-04-12,122000,123000,120500,121500,4209,-0.4098360655737705
2021-04-13,123500,133000,123500,129000,49406,6.172839506172839
2021-04-14,131500,132500,127500,132500,17851,2.7131782945736433
2021-04-15,132500,133000,128500,130000,15580,-1.8867924528301887
2021-04-16,131000,132500,129000,132500,15538,1.9230769230769231
2021-04-19,135000,135000,131500,133000,13048,0.37735849056603776
2021-04-20,133000,137000,132000,136000,19975,2.2556390977443606
2021-04-21,135000,136000,131500,133000,15328,-2.2058823529411766
2021-04-22,134000,134000,132000,132500,9136,-0.37593984962406013
2021-04-23,131000,135000,129500,135000,15054,1.8867924528301887
2021-04-26,142000,156000,141000,147500,131364,9.25925925925926
2021-04-27,146500,147000,132000,140000,62562,-5.084745762711865
2021-04-28,139000,150000,131000,133000,57333,-5.0
2021-04-29,135000,141000,131000,137500,69601,3.3834586466165413
2021-04-30,138500,138500,129500,134000,36857,-2.5454545454545454
