날짜,시가,고가,저가,종가,거래량,등락률
2020-04-01,16894,19266,16507,16556,134092,-3.6601687518184463
2020-04-02,16797,17088,16071,16750,23235,1.1717806233389707
2020-04-03,18298,19218,16943,17669,74449,5.486567164179104
2020-04-06,18395,20235,18201,19412,83164,9.86473484634105
2020-04-07,20041,21348,18879,19509,47652,0.4996909128374202
2020-04-08,20331,25317,19847,22655,477624,16.12589061458814
2020-04-09,25172,29432,23381,29094,557125,28.42198190244979
2020-04-10,26334,28948,22268,23333,589926,-19.801333608304116
2020-04-13,24398,25075,21977,22220,86289,-4.770068143830626
2020-04-14,25414,26334,22897,23914,300000,7.623762376237623
2020-04-16,25366,31078,23575,28029,912966,17.20749351844108
2020-04-17,27109,30497,25656,29142,385221,3.9708872953012953
2020-04-20,27883,31611,27690,29723,317430,1.9936860888065333
2020-04-21,28803,30304,26334,29045,232889,-2.281061803990176
2020-04-22,27980,28367,27496,27545,75076,-5.164400068858668
2020-04-23,28077,28077,26237,26625,48608,-3.3399891087311673
2020-04-24,26140,26286,24688,25076,43295,-5.817840375586854
2020-04-27,25511,27932,25172,26625,68560,6.177221247407879
2020-04-28,26770,27447,26044,26722,37274,0.3643192488262911
2020-04-29,26721,27060,26237,26722,16306,0.0
