날짜,시가,고가,저가,종가,거래량,등락률
2023-05-02,10980,11270,10980,11040,955,0.2724795640326975
2023-05-03,11260,11260,10820,10950,1180,-0.8152173913043478
2023-05-04,11160,11160,10840,11020,256,0.6392694063926941
2023-05-08,11270,11370,11040,11060,592,0.3629764065335753
2023-05-09,11310,11310,10970,10980,593,-0.7233273056057866
2023-05-10,11160,11160,10900,10910,394,-0.6375227686703097
2023-05-11,11160,11160,10840,10860,581,-0.458295142071494
2023-05-12,11240,11240,10800,10800,990,-0.5524861878453038
2023-05-15,11020,11020,10750,10800,218,0.0
2023-05-16,10800,11070,10550,10550,2502,-2.314814814814815
2023-05-17,10700,10740,10520,10640,752,0.8530805687203791
2023-05-18,10670,10690,10560,10670,1673,0.28195488721804507
2023-05-19,10810,11480,10720,10790,1125,1.1246485473289598
2023-05-22,10960,10960,10810,10920,1206,1.2048192771084338
2023-05-23,11170,11170,10920,10970,579,0.4578754578754579
2023-05-24,11180,11190,10710,11020,636,0.4557885141294439
2023-05-25,11020,11140,10980,11060,402,0.3629764065335753
2023-05-26,11170,11180,10890,11150,410,0.81374321880651
2023-05-30,11150,11160,10920,11100,2056,-0.4484304932735426
2023-05-31,11100,11100,10920,11030,1204,-0.6306306306306306
