날짜,시가,고가,저가,종가,거래량,등락률
2020-05-04,25802,26092,25414,25512,16514,-4.528104183818576
2020-05-06,25753,25995,24737,25608,15714,0.37629350893697083
2020-05-07,25317,27060,25172,26770,16955,4.5376444860980945
2020-05-08,27593,27689,26624,26673,31976,-0.36234590960029883
2020-05-11,26673,33402,25802,30788,757899,15.427585948337269
2020-05-12,31175,32918,30304,30885,264268,0.31505781473301286
2020-05-13,31659,40131,31078,38437,864605,24.451999352436456
2020-05-14,37371,44294,36742,38485,408190,0.12487967323152172
2020-05-15,37565,40179,35629,37904,159072,-1.5096790957515915
2020-05-18,37904,46133,37032,42358,450602,11.750738708315744
2020-05-19,41292,43761,41244,41438,76708,-2.1719627933330186
2020-05-20,41292,43568,41099,42019,101539,1.4020946956899463
2020-05-21,42503,43229,41922,42019,38902,0.0
2020-05-22,42551,42551,41196,41729,35822,-0.6901639734405863
2020-05-25,42019,44826,41583,43229,142294,3.5946224448225457
2020-05-26,43665,46133,43326,43907,127074,1.5683915889796203
2020-05-27,43955,44245,43035,43326,29268,-1.3232514177693762
2020-05-28,43422,43907,39211,40615,46795,-6.257212759082306
2020-05-29,40518,42551,40324,41293,17962,1.6693339899052073
