날짜,시가,고가,저가,종가,거래량,등락률
2023-03-02,12720,12950,12630,12730,2614,0.07861635220125787
2023-03-03,12600,12810,12560,12800,4554,0.5498821681068342
2023-03-06,12720,12870,12580,12810,9361,0.078125
2023-03-07,12630,13220,12630,13180,18034,2.888368462138954
2023-03-08,12940,13170,12610,12700,9594,-3.6418816388467374
2023-03-09,12710,12990,12710,12990,7670,2.283464566929134
2023-03-10,12830,13010,12700,12950,5927,-0.30792917628945343
2023-03-13,12850,12960,12690,12890,3466,-0.4633204633204633
2023-03-14,12890,12890,12400,12730,6694,-1.2412723041117144
2023-03-15,12730,12900,12730,12900,5883,1.335428122545169
2023-03-16,12760,12760,12390,12700,5789,-1.550387596899225
2023-03-17,12700,12720,12470,12490,3282,-1.6535433070866141
2023-03-20,12470,12540,12280,12490,3862,0.0
2023-03-21,12300,12700,12250,12490,8861,0.0
2023-03-22,12400,12520,12350,12470,982,-0.16012810248198558
2023-03-23,12400,12410,11500,11870,18974,-4.811547714514836
2023-03-24,11870,12130,11720,12130,3450,2.1903959561920807
2023-03-27,12040,12200,11720,12000,2468,-1.0717230008244023
2023-03-28,12100,12220,11800,12140,2568,1.1666666666666667
2023-03-29,12010,12330,11970,12300,4065,1.3179571663920924
2023-03-30,12300,12340,12020,12140,3153,-1.3008130081300813
2023-03-31,12290,12300,11950,11960,2076,-1.4827018121911038
