날짜,시가,고가,저가,종가,거래량,등락률
2021-03-02,1870,1910,1865,1880,113124,0.8042895442359249
2021-03-03,1900,1940,1880,1925,83763,2.393617021276596
2021-03-04,1935,1985,1895,1985,228978,3.116883116883117
2021-03-05,1985,2020,1955,1985,153425,0.0
2021-03-08,1985,2020,1965,1980,176136,-0.2518891687657431
2021-03-09,1975,1985,1920,1955,118387,-1.2626262626262625
2021-03-10,1965,1980,1925,1950,100259,-0.2557544757033248
2021-03-11,1950,1980,1930,1970,217961,1.0256410256410255
2021-03-12,2250,2470,2025,2035,9198457,3.2994923857868024
2021-03-15,2060,2115,2010,2095,913835,2.9484029484029484
2021-03-16,2105,2110,2040,2075,559590,-0.9546539379474941
2021-03-17,2070,2165,2050,2165,569123,4.337349397590361
2021-03-18,2175,2190,2130,2135,409452,-1.3856812933025404
2021-03-19,2110,2155,2105,2130,194131,-0.234192037470726
2021-03-22,2130,2140,2075,2110,255739,-0.9389671361502347
2021-03-23,2110,2125,2055,2060,228190,-2.3696682464454977
2021-03-24,2035,2090,2030,2070,195631,0.48543689320388345
2021-03-25,2070,2080,2045,2070,137151,0.0
2021-03-26,2080,2130,2065,2075,510587,0.24154589371980675
2021-03-29,2085,2120,2070,2115,217196,1.9277108433734942
2021-03-30,2120,2185,2105,2165,340856,2.3640661938534278
2021-03-31,2165,2175,2115,2135,169390,-1.3856812933025404
