날짜,시가,고가,저가,종가,거래량,등락률
2023-10-04,9230,9230,8800,9070,4396,-2.4731182795698925
2023-10-05,9000,9090,8670,8890,3458,-1.9845644983461963
2023-10-06,8890,9100,8840,9100,1409,2.3622047244094486
2023-10-10,9100,9100,8830,9060,1068,-0.43956043956043955
2023-10-11,9060,9240,8990,9090,565,0.33112582781456956
2023-10-12,9110,9190,9070,9090,1681,0.0
2023-10-13,8910,9030,8800,8990,2297,-1.1001100110011002
2023-10-16,8890,8890,8690,8790,1490,-2.2246941045606228
2023-10-17,8790,8930,8780,8820,679,0.3412969283276451
2023-10-18,8780,8920,8700,8910,1606,1.0204081632653061
2023-10-19,8910,8910,8700,8780,360,-1.4590347923681257
2023-10-20,8810,8810,8350,8750,1960,-0.3416856492027335
2023-10-23,8750,8750,8520,8530,1715,-2.5142857142857142
2023-10-24,8220,8590,8100,8260,9158,-3.1652989449003512
2023-10-25,8260,8340,8100,8200,8769,-0.7263922518159807
2023-10-26,8090,8150,7980,8120,1655,-0.975609756097561
2023-10-27,8130,8130,7950,8100,1660,-0.24630541871921183
2023-10-30,8100,8410,7950,8130,5244,0.3703703703703704
2023-10-31,8130,8130,7840,7960,1401,-2.091020910209102
