날짜,시가,고가,저가,종가,거래량,등락률
2022-03-02,21590,22074,21203,22026,12890,-0.22197055492638734
2022-03-03,22122,22994,21880,22413,10856,1.7570144374829746
2022-03-04,22655,22655,22074,22317,7385,-0.42832284834694145
2022-03-07,21977,22268,21300,21300,5728,-4.55706412152171
2022-03-08,20767,21300,20719,20719,4512,-2.727699530516432
2022-03-10,21251,21445,20573,20768,4031,0.23649790047782232
2022-03-11,20864,21396,20331,20768,6384,0.0
2022-03-14,20477,21251,19847,20235,8719,-2.566448382126348
2022-03-15,19944,20380,19315,19509,8601,-3.587842846553002
2022-03-16,19557,19799,19121,19364,8665,-0.7432467066482137
2022-03-17,19702,20525,19363,19460,20880,0.4957653377401363
2022-03-18,19654,19992,19363,19896,18640,2.2404933196300103
2022-03-21,19992,20477,19799,20041,9140,0.728789706473663
2022-03-22,20283,20331,19750,19945,21502,-0.47901801307319997
2022-03-23,19992,20186,19944,20090,6517,0.7269992479318125
2022-03-24,20089,20186,19944,20138,3766,0.23892483822797414
2022-03-25,20138,20235,20041,20041,4612,-0.4816764326149568
2022-03-28,20089,20186,19847,20090,4059,0.24449877750611246
2022-03-29,20138,20428,19896,20380,8675,1.443504230960677
2022-03-30,20380,20622,20235,20332,3651,-0.23552502453385674
2022-03-31,20089,21542,20089,21300,18749,4.760967932323431
