날짜,시가,고가,저가,종가,거래량,등락률
2022-06-02,15600,15750,15450,15700,13362,-0.6329113924050633
2022-06-03,15700,16500,15700,16100,30935,2.547770700636943
2022-06-07,16000,16500,15450,15600,21377,-3.1055900621118013
2022-06-08,15800,15850,15300,15450,12083,-0.9615384615384616
2022-06-09,15450,15600,15100,15500,7646,0.3236245954692557
2022-06-10,15400,15400,15050,15300,9966,-1.2903225806451613
2022-06-13,15050,15050,14300,14350,15487,-6.209150326797386
2022-06-14,13550,14400,13550,13850,16972,-3.484320557491289
2022-06-15,13800,14000,12800,13000,23489,-6.137184115523466
2022-06-16,13350,13500,13000,13250,8121,1.9230769230769231
2022-06-17,12950,13650,12050,13250,9327,0.0
2022-06-20,13250,13250,12500,12700,6336,-4.150943396226415
2022-06-21,12700,13000,12650,12900,8049,1.574803149606299
2022-06-22,12800,13500,12200,12400,8933,-3.875968992248062
2022-06-23,12000,15000,11400,11500,171028,-7.258064516129033
2022-06-24,11300,11800,11300,11650,12182,1.3043478260869565
2022-06-27,11950,12250,11700,12050,8235,3.4334763948497855
2022-06-28,11850,12300,11850,12200,4415,1.2448132780082988
2022-06-29,12200,14650,12050,12650,319001,3.6885245901639343
2022-06-30,12650,13000,12350,12600,19388,-0.3952569169960474
