날짜,시가,고가,저가,종가,거래량,등락률
2019-10-18,3456,4492,3456,4492,447,
2019-10-21,5838,5838,5838,5838,135,29.96438112199466
2019-10-22,7580,7580,7580,7581,14,29.856115107913666
2019-10-23,9827,9827,9827,9827,282,29.626698324759264
2019-10-24,12731,12731,12731,12732,314,29.56141243512771
2019-10-25,16507,16507,16507,16508,303,29.657555765001568
2019-10-28,0,0,0,16508,0,0.0
2019-10-29,21445,21445,21445,21445,702,29.906711897261935
2019-10-30,27496,27835,20380,27835,549739,29.79715551410585
2019-10-31,0,0,0,27835,0,0.0
