날짜,시가,고가,저가,종가,거래량,등락률
2020-03-02,81700,82500,79100,79400,123964,-1.3664596273291925
2020-03-03,80700,82400,80500,81300,104179,2.392947103274559
2020-03-04,81400,83400,81000,82600,67200,1.5990159901599015
2020-03-05,83100,83700,82200,83400,71352,0.9685230024213075
2020-03-06,82600,82900,79900,81300,122052,-2.5179856115107913
2020-03-09,80400,80400,78300,78500,106992,-3.4440344403444034
2020-03-10,77000,78400,75800,76400,139372,-2.67515923566879
2020-03-11,76800,77000,72300,72700,185801,-4.842931937172775
2020-03-12,73000,73000,68500,68800,263629,-5.364511691884457
2020-03-13,63500,65200,60000,63700,242952,-7.412790697674419
2020-03-16,64100,66000,62500,65000,119680,2.0408163265306123
2020-03-17,60800,66000,60800,64700,143066,-0.46153846153846156
2020-03-18,64800,65600,61000,61000,85941,-5.7187017001545595
2020-03-19,61600,62800,55000,55300,152970,-9.344262295081968
2020-03-20,55400,57800,53100,57800,162081,4.520795660036167
2020-03-23,54000,55500,52300,53100,96525,-8.131487889273355
2020-03-24,54100,59900,53200,59900,129160,12.8060263653484
2020-03-25,62500,65000,61600,64900,146179,8.347245409015025
2020-03-26,65100,67200,63500,65300,147316,0.6163328197226503
2020-03-27,68500,69000,62800,64700,118998,-0.9188361408882083
2020-03-30,63700,64100,61700,64100,112647,-0.9273570324574961
2020-03-31,64700,65700,64000,64500,103391,0.62402496099844
