날짜,시가,고가,저가,종가,거래량,등락률
2022-12-01,13150,13300,12950,13100,5464,1.9455252918287937
2022-12-02,13350,13350,12850,12900,3623,-1.5267175572519083
2022-12-05,12900,13100,12700,12850,7572,-0.3875968992248062
2022-12-06,12750,12800,12600,12700,2491,-1.1673151750972763
2022-12-07,12600,12950,12550,12750,3358,0.39370078740157477
2022-12-08,12750,12850,12550,12650,4941,-0.7843137254901961
2022-12-09,12550,13150,12550,12950,9592,2.371541501976284
2022-12-12,12650,13100,12650,12750,852,-1.5444015444015444
2022-12-13,12800,13000,12550,12900,5704,1.1764705882352942
2022-12-14,12800,13050,12750,12900,3503,0.0
2022-12-15,13000,13350,12800,12950,16361,0.3875968992248062
2022-12-16,12900,12900,12700,12850,2206,-0.7722007722007722
2022-12-19,12700,13100,12700,13100,6805,1.9455252918287937
2022-12-20,13000,13000,12550,12650,6375,-3.435114503816794
2022-12-21,12600,12800,12550,12550,2502,-0.7905138339920948
2022-12-22,12600,12750,11800,12350,8818,-1.593625498007968
2022-12-23,12050,12150,11900,11900,4336,-3.643724696356275
2022-12-26,12150,12250,11800,11800,2249,-0.8403361344537815
2022-12-27,11650,12250,11650,11850,2487,0.423728813559322
2022-12-28,11650,12100,11650,11900,657,0.42194092827004215
2022-12-29,11750,12150,11700,11700,1532,-1.680672268907563
