날짜,시가,고가,저가,종가,거래량,등락률
2020-08-03,225000,227500,218500,220500,21443,-3.076923076923077
2020-08-04,222500,229000,220500,228500,29071,3.6281179138321997
2020-08-05,230500,250500,225500,246000,81686,7.658643326039387
2020-08-06,242500,247000,236000,239500,39581,-2.642276422764228
2020-08-07,244500,244500,238000,241500,36141,0.8350730688935281
2020-08-10,243000,258000,238000,248500,102720,2.898550724637681
2020-08-11,250000,252500,243000,243000,27466,-2.2132796780684103
2020-08-12,242000,243500,235500,237500,22460,-2.263374485596708
2020-08-13,240000,240500,236000,236000,17546,-0.631578947368421
2020-08-14,241000,244500,222000,229500,26005,-2.754237288135593
2020-08-18,230000,232000,215000,217000,21463,-5.446623093681917
2020-08-19,214000,224500,214000,217500,11890,0.2304147465437788
2020-08-20,217500,217500,203500,203500,24865,-6.436781609195402
2020-08-21,202000,211500,198000,205000,18748,0.7371007371007371
2020-08-24,204500,207000,201000,206500,12133,0.7317073170731708
2020-08-25,207500,218500,207000,216500,13686,4.842615012106537
2020-08-26,217500,217500,211000,214500,12386,-0.9237875288683602
2020-08-27,214500,214500,209500,210000,11535,-2.097902097902098
2020-08-28,212000,222000,210500,215500,23226,2.619047619047619
2020-08-31,215500,219000,209500,211500,13129,-1.8561484918793503
