날짜,시가,고가,저가,종가,거래량,등락률
2022-08-01,13250,13650,13150,13500,22922,1.8867924528301887
2022-08-02,13350,13700,13000,13150,5613,-2.5925925925925926
2022-08-03,13150,13500,13050,13300,5013,1.1406844106463878
2022-08-04,13300,13500,13200,13400,3994,0.7518796992481203
2022-08-05,13500,13500,13250,13400,9275,0.0
2022-08-08,13650,14450,13450,13900,50390,3.731343283582089
2022-08-09,13750,13950,13700,13850,4858,-0.3597122302158274
2022-08-10,13900,14150,13600,13800,8158,-0.36101083032490977
2022-08-11,13950,17750,13950,17150,1581767,24.27536231884058
2022-08-12,17200,18900,15600,16200,929760,-5.539358600583091
2022-08-16,16250,17100,15850,16350,120713,0.9259259259259258
2022-08-17,16200,16200,15450,15500,79889,-5.198776758409786
2022-08-18,16300,17500,15150,15200,226791,-1.935483870967742
2022-08-19,15350,15350,14800,14850,30860,-2.302631578947368
2022-08-22,14650,14950,14450,14500,25699,-2.356902356902357
2022-08-23,14200,15050,14200,14450,28250,-0.3448275862068966
2022-08-24,14600,15900,14450,15250,144498,5.536332179930796
2022-08-25,15450,16200,15000,15050,83151,-1.3114754098360655
2022-08-26,15600,16400,15150,15200,105980,0.9966777408637874
2022-08-29,14950,15150,14850,14850,16128,-2.302631578947368
2022-08-30,14900,15100,14650,15050,12332,1.3468013468013467
2022-08-31,14900,15150,14750,15100,8614,0.33222591362126247
