날짜,시가,고가,저가,종가,거래량,등락률
2018-01-02,3450,3545,3450,3535,27709,2.167630057803468
2018-01-03,3575,3575,3475,3520,21022,-0.4243281471004243
2018-01-04,3520,3550,3450,3500,43542,-0.5681818181818182
2018-01-05,3520,3530,3465,3500,15947,0.0
2018-01-08,3485,3535,3440,3480,20903,-0.5714285714285714
2018-01-09,3450,3545,3435,3480,18603,0.0
2018-01-10,3480,3550,3445,3520,68412,1.1494252873563218
2018-01-11,3535,3535,3455,3510,37351,-0.2840909090909091
2018-01-12,3475,3510,3430,3475,30324,-0.9971509971509971
2018-01-15,3475,3475,3420,3450,28245,-0.7194244604316548
2018-01-16,3430,3470,3400,3460,14866,0.2898550724637681
2018-01-17,3450,3450,3400,3425,17658,-1.0115606936416186
2018-01-18,3435,3450,3350,3395,23948,-0.8759124087591241
2018-01-19,3395,3420,3360,3405,15644,0.29455081001472755
2018-01-22,3370,3470,3370,3420,11194,0.4405286343612335
2018-01-23,3420,3530,3390,3470,61861,1.461988304093567
2018-01-24,3515,3515,3405,3430,52306,-1.1527377521613833
2018-01-25,3440,3490,3435,3490,29013,1.749271137026239
2018-01-26,3495,3570,3495,3565,51711,2.148997134670487
2018-01-29,3570,3570,3495,3560,52597,-0.1402524544179523
2018-01-30,3560,3590,3510,3555,50007,-0.1404494382022472
2018-01-31,3570,3675,3545,3640,172887,2.390998593530239
