날짜,시가,고가,저가,종가,거래량,등락률
2020-08-03,123103,127931,110689,120690,626165,0.0
2020-08-04,120689,132068,117931,129310,620545,7.142265307813406
2020-08-05,134482,135172,125172,125517,381997,-2.933261155363081
2020-08-06,125517,127241,117586,124828,222462,-0.5489296270624696
2020-08-07,126896,132758,121034,129655,347580,3.866920883135194
2020-08-10,125172,168275,123103,160345,1466587,23.670510200146545
2020-08-11,153103,162068,140344,154483,593063,-3.655867036702111
2020-08-12,158620,161034,143103,150345,240285,-2.6786118860974995
2020-08-13,153103,163793,148620,157586,416256,4.816255944660615
2020-08-14,174137,179310,143103,148966,379433,-5.470029063495488
2020-08-18,151379,151379,131034,137586,206200,-7.6393270947733045
2020-08-19,136206,144482,133793,142414,183113,3.509077958513221
2020-08-20,139310,141724,129655,132759,151563,-6.779530102377575
2020-08-21,135172,135862,127241,130345,115991,-1.818332467102042
2020-08-24,131724,134137,127586,131379,73767,0.7932793739690821
2020-08-25,134827,142068,131379,136897,151350,4.200062414845599
2020-08-26,136551,136896,131724,133793,89990,-2.267398116832363
2020-08-27,133103,133103,127931,128276,97779,-4.123534116134626
2020-08-28,128275,130344,124827,125862,75515,-1.8818796969035518
2020-08-31,131724,132758,126206,131724,104546,4.6574820040997285
