날짜,시가,고가,저가,종가,거래량,등락률
2022-02-03,13800,14400,13550,14200,6775,4.797047970479705
2022-02-04,13700,14250,13600,14050,3505,-1.056338028169014
2022-02-07,14250,14300,13800,14100,1974,0.3558718861209964
2022-02-08,14250,14250,13850,14000,1678,-0.7092198581560284
2022-02-09,14400,14650,14000,14350,4422,2.5
2022-02-10,14400,14400,14050,14250,1343,-0.6968641114982579
2022-02-11,14250,14250,13700,13700,1606,-3.8596491228070176
2022-02-14,13700,13700,13150,13450,1747,-1.824817518248175
2022-02-15,12700,14350,12700,13200,6453,-1.858736059479554
2022-02-16,13450,14350,13350,13400,6865,1.5151515151515151
2022-02-17,14300,15700,13700,14250,41077,6.343283582089552
2022-02-18,14050,14550,13700,14250,15524,0.0
2022-02-21,14550,14600,13750,13950,6983,-2.1052631578947367
2022-02-22,13800,13950,13750,13950,3050,0.0
2022-02-23,13950,14450,13900,14300,3693,2.5089605734767026
2022-02-24,13900,14350,13500,13700,2919,-4.195804195804196
2022-02-25,13950,14250,13900,14200,6733,3.64963503649635
2022-02-28,14500,18400,14450,15550,337702,9.507042253521126
