날짜,시가,고가,저가,종가,거래량,등락률
2018-09-03,13000,13150,12850,13150,3590,1.153846153846154
2018-09-04,13100,13150,12700,12800,19386,-2.6615969581749046
2018-09-05,12750,12900,12650,12900,13610,0.78125
2018-09-06,12700,12950,12650,12950,20525,0.3875968992248062
2018-09-07,12900,13200,12700,13200,15033,1.9305019305019304
2018-09-10,13200,13200,13000,13200,8210,0.0
2018-09-11,13200,13250,13100,13200,3781,0.0
2018-09-12,13200,13450,12950,13000,26747,-1.5151515151515151
2018-09-13,12950,13000,12800,12900,10499,-0.7692307692307693
2018-09-14,12800,13000,12800,12900,12836,0.0
2018-09-17,12850,12950,12800,12850,10771,-0.3875968992248062
2018-09-18,12700,12900,12700,12850,4247,0.0
2018-09-19,12800,12850,12700,12800,6398,-0.38910505836575876
2018-09-20,12600,12900,12600,12750,9388,-0.390625
2018-09-21,12800,12950,12700,12950,4547,1.5686274509803921
2018-09-27,12900,15800,12900,14400,196067,11.196911196911197
2018-09-28,14650,14650,13850,13950,38695,-3.125
